"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.642476885E2,1.518984907E-3,-8.624219336E-4,8.078558021E-4,1.924504543E-3
2.642577385E2,1.005229715E-4,-2.135914750E-3,2.196571790E-3,3.065479459E-3
2.642677889E2,-3.061417374E-4,1.267604996E-3,-1.200024039E-3,1.772174619E-3
2.642778389E2,-3.334225039E-5,-3.299890086E-4,2.338150050E-3,2.361556713E-3
2.642878889E2,-3.531878756E-4,-7.869871333E-4,1.831084141E-3,2.024094749E-3
2.642979379E2,4.436638847E-4,1.016481780E-3,1.697835047E-3,2.027983406E-3
2.643079879E2,4.388701927E-4,8.011423051E-5,5.042061675E-4,6.732378446E-4
2.643180379E2,-1.462853397E-3,-1.690816134E-5,2.209498198E-4,1.479542081E-3
2.643280879E2,-4.923974629E-4,-1.938911155E-3,-1.105570700E-3,2.285633020E-3
2.643381369E2,-1.021181582E-3,1.648495905E-3,1.902495278E-4,1.948472596E-3
2.643481869E2,-9.641898796E-4,1.884984318E-3,6.123605417E-4,2.204044790E-3
2.643582369E2,7.492135046E-4,8.986704051E-5,1.820187550E-3,1.970400893E-3
2.643682869E2,3.444598755E-3,-4.566134885E-4,5.072492058E-4,3.511560653E-3
2.643783369E2,2.420253877E-4,2.344294451E-3,9.118355811E-4,2.527001561E-3
2.643883859E2,-1.656275825E-3,-2.200656570E-3,-2.158522839E-3,3.499337051E-3
2.643984359E2,5.893580383E-4,-1.791175455E-4,-1.215022174E-3,1.362242590E-3
2.644084859E2,-2.120408230E-3,-2.415906405E-3,-1.095978892E-3,3.396160266E-3
2.644185359E2,-1.131985337E-3,-9.033270180E-5,3.388384939E-4,1.185057941E-3
2.644285849E2,7.167810691E-4,-4.585785791E-5,-3.053762484E-3,3.137091544E-3
2.644386349E2,7.957580383E-4,-1.191155519E-3,-8.910667384E-5,1.435277787E-3
2.644486849E2,9.899025317E-4,-2.143768128E-3,7.889375556E-4,2.489592592E-3
2.644587349E2,-2.620093757E-3,7.892320864E-4,1.849930501E-3,3.303032159E-3
2.644687849E2,-1.945248921E-3,3.103958443E-4,1.660136040E-4,1.976840778E-3
2.644788339E2,-3.956776927E-4,-1.018829178E-3,1.769895433E-3,2.080169121E-3
2.644888839E2,-1.031374326E-3,7.939846255E-4,1.466827700E-3,1.961052801E-3
2.644989339E2,-2.933334094E-3,7.821940817E-4,-1.118362532E-3,3.235276068E-3
2.645089839E2,-1.815871568E-3,3.102817573E-4,-8.022452821E-4,2.009293860E-3
2.645190339E2,-1.023762627E-3,1.605659258E-3,1.819806639E-3,2.633994641E-3
2.645290829E2,1.429541269E-3,4.631630145E-4,4.264406743E-4,1.562037089E-3
2.645391329E2,3.808236215E-6,2.749745734E-3,1.059110509E-3,2.946664415E-3
2.645491829E2,4.748406354E-5,3.510364331E-4,-4.048291303E-4,5.379293061E-4
2.645592329E2,1.778346021E-3,-9.272643365E-4,1.136246370E-3,2.305079073E-3
2.645692819E2,-1.862727688E-3,-1.123370603E-4,-1.510669477E-3,2.400936551E-3
2.645793319E2,9.050444933E-4,-9.040553123E-4,-1.787520596E-4,1.291655465E-3
2.645893819E2,-3.042969329E-4,-8.912803605E-5,-7.278958801E-4,7.939602273E-4
2.645994319E2,-7.985103875E-4,-1.340806019E-3,-6.509711966E-4,1.690900091E-3
2.646094819E2,9.705254342E-7,1.029407140E-3,-2.359122736E-3,2.573934748E-3
2.646195309E2,-6.869914941E-4,6.727781147E-4,2.660394530E-4,9.976796556E-4
2.646295809E2,-1.354113338E-3,-1.072391402E-3,-6.945627392E-4,1.861736729E-3
2.646396309E2,2.426835243E-3,2.087665722E-3,1.995789353E-5,3.201292829E-3
2.646496809E2,-2.260061912E-3,1.923348755E-3,1.819988480E-3,3.481308424E-3
2.646597299E2,-1.654921332E-3,6.788694300E-4,1.028416445E-3,2.063314980E-3
2.646697799E2,-6.373275537E-4,1.763308421E-3,-2.355396049E-3,3.010537086E-3
2.646798299E2,1.064099837E-3,3.152722493E-4,2.657299396E-3,2.879747408E-3
2.646898799E2,3.708790464E-4,-7.830150425E-4,4.929482238E-4,9.968258500E-4
2.646999299E2,1.876614988E-7,1.546081621E-3,1.253981958E-3,1.990688114E-3
2.647099789E2,8.718402823E-4,-5.642073229E-4,4.062977387E-4,1.115129245E-3
2.647200289E2,-5.768879200E-4,1.293440349E-3,2.096531913E-3,2.530065942E-3
2.647300789E2,4.367111542E-4,-2.216605702E-3,4.150119494E-4,2.297018152E-3
2.647401289E2,-1.213995973E-3,1.127282158E-3,-3.786039073E-3,4.132631504E-3
2.647501779E2,7.420957554E-4,1.059105620E-3,6.358736428E-4,1.441091987E-3
2.647602279E2,8.644838235E-4,1.348125748E-3,-4.850936239E-4,1.673347286E-3
2.647702779E2,8.391131996E-5,6.237463094E-4,1.853960566E-3,1.957873936E-3
2.647803279E2,-6.850883947E-4,-1.203836873E-4,-1.044674544E-3,1.255063043E-3
2.647903779E2,-8.113221847E-4,4.300917499E-4,-2.544300631E-3,2.704937763E-3
2.648004269E2,-1.605778001E-3,3.029964864E-4,-2.593535464E-4,1.654567654E-3
2.648104769E2,1.839287113E-3,-1.571069937E-3,1.736764680E-4,2.425160067E-3
2.648205269E2,-1.836715732E-3,1.145368908E-3,-2.047242364E-3,2.979361662E-3
2.648305769E2,7.838348392E-4,-3.212894313E-3,-1.352423569E-3,3.572973052E-3
2.648406259E2,2.085924381E-3,9.620562196E-5,4.062755615E-4,2.127297788E-3
2.648506759E2,2.294348669E-4,-1.991386525E-4,-1.696289983E-3,1.723280670E-3
2.648607259E2,-5.270885886E-4,-8.558942936E-4,-1.228406793E-3,1.587249404E-3
2.648707759E2,-5.960644339E-4,-2.153652720E-3,5.865374114E-4,2.310311447E-3
2.648808259E2,4.798831942E-4,-1.276708208E-3,-4.587814910E-4,1.439010836E-3
2.648908749E2,-1.451973803E-3,-6.575235166E-4,-1.100337016E-3,1.936829019E-3
2.649009249E2,1.999207307E-3,-1.172030810E-3,-9.172268910E-4,2.492346534E-3
2.649109749E2,-2.134817652E-3,5.859220400E-4,2.483097371E-3,3.326638483E-3
2.649210249E2,4.863333306E-4,4.989053123E-4,-9.570160764E-4,1.183767878E-3
2.649310739E2,-1.483873231E-3,-3.931950778E-5,-9.940339951E-4,1.786485201E-3
2.649411239E2,-4.755379632E-5,-6.792582572E-4,-1.980767585E-3,2.094538940E-3
2.649511739E2,-1.832404290E-3,-1.020409167E-3,7.990399026E-4,2.244416431E-3
2.649612239E2,2.269531542E-4,9.750416502E-4,4.429881228E-4,1.094738522E-3
2.649712739E2,-1.956904889E-4,-6.923633628E-4,-8.289376274E-4,1.097633538E-3
2.649813229E2,-1.048965380E-3,-8.428962901E-4,-8.828405407E-4,1.609412919E-3
2.649913729E2,-5.861078971E-4,-1.022393350E-3,-8.530131308E-4,1.454799653E-3
2.650014229E2,-8.297865279E-4,-2.953429008E-3,-1.713399542E-3,3.513833601E-3
2.650114729E2,1.536432072E-3,-1.614391804E-3,1.010120031E-4,2.230938778E-3
2.650215229E2,1.759638079E-3,-5.856715143E-5,6.566620432E-4,1.879085234E-3
2.650315719E2,1.630729821E-4,4.209997132E-5,-2.279206645E-3,2.285420778E-3
2.650416219E2,-2.448754851E-3,9.325286373E-4,5.490212934E-4,2.677206447E-3
2.650516719E2,-1.232223003E-3,5.690068938E-4,1.718148938E-3,2.189561177E-3
2.650617219E2,9.278504876E-5,-3.142696805E-4,-8.428993169E-5,3.383478830E-4
2.650717709E2,-2.546141157E-3,1.043143682E-3,-9.753836202E-4,2.919307579E-3
2.650818209E2,-9.841447463E-4,5.288175307E-4,-1.547144027E-3,1.908361471E-3
2.650918709E2,-3.367302706E-4,-6.187385879E-4,9.383841534E-4,1.173366752E-3
2.651019209E2,1.821226091E-3,-1.539112534E-3,3.642600495E-4,2.412139559E-3
2.651119709E2,2.425042330E-4,2.148566302E-3,7.051447174E-4,2.274285499E-3
2.651220199E2,-9.816595120E-4,-1.489771530E-4,-3.546438820E-4,1.054334801E-3
2.651320699E2,1.143276691E-3,-9.135706350E-4,2.204387682E-3,2.645943678E-3
2.651421199E2,-1.170227770E-4,1.125170384E-3,6.338087842E-4,1.296694373E-3
2.651521699E2,3.479651350E-4,-1.157691237E-3,8.809501305E-4,1.495794728E-3
2.651622189E2,-1.538457582E-3,5.488586612E-4,-2.539881971E-3,3.019784427E-3
2.651722689E2,5.113775842E-4,-2.030945383E-3,1.709724311E-3,2.703590835E-3
2.651823189E2,1.896908798E-4,1.649095211E-3,3.282491816E-4,1.692112635E-3
2.651923689E2,2.280403860E-4,4.709125496E-4,-5.711219274E-6,5.232529647E-4
2.652024189E2,-1.974027138E-3,2.007558942E-4,2.202184987E-4,1.996392311E-3
2.652124679E2,1.551199355E-3,-8.618454449E-4,-1.006966108E-3,2.040337656E-3
2.652225179E2,1.744201174E-3,-7.438808680E-4,-9.008857887E-5,1.898344656E-3
2.652325679E2,-3.639570787E-4,-1.047214959E-3,4.398804740E-4,1.192735828E-3
2.652426179E2,-9.452366503E-4,1.623444259E-4,-4.441448837E-4,1.056926069E-3
2.652526679E2,-3.548138775E-4,1.506265253E-4,2.758572809E-3,2.785373437E-3
2.652627163E2,2.954534255E-3,3.679972142E-4,2.590256045E-4,2.988609857E-3
2.652727663E2,-1.644744654E-3,2.575225197E-3,-2.776013862E-4,3.068229509E-3
2.652828163E2,-4.833241692E-4,9.968923405E-5,1.465993933E-3,1.546828500E-3
2.652928663E2,2.789168153E-3,1.172143966E-3,1.495288685E-3,3.374799063E-3
2.653029153E2,1.096499618E-3,-8.892971091E-4,-2.191853710E-3,2.607179212E-3
2.653129653E2,-1.932693413E-4,-3.761057742E-4,-1.089955331E-4,4.366790788E-4
2.653230153E2,-5.623379839E-4,-4.779556766E-4,6.823206786E-5,7.411620956E-4
2.653330653E2,1.714931102E-3,8.331188001E-4,-2.275349572E-3,2.968550370E-3
2.653431153E2,-5.189341609E-4,7.528946735E-4,-7.823390188E-4,1.203410733E-3
2.653531643E2,-9.602413047E-5,-1.224236097E-3,3.228728310E-4,1.269732854E-3
2.653632143E2,-1.278000767E-3,1.015665010E-3,-1.117482898E-4,1.636260692E-3
2.653732643E2,2.980579447E-4,-1.753489953E-3,2.886663424E-5,1.778875722E-3
2.653833143E2,-2.623212757E-3,6.155236624E-4,-4.487529804E-4,2.731573499E-3
2.653933633E2,-1.180844614E-3,1.731654629E-3,-9.854731616E-5,2.098269127E-3
2.654034133E2,1.203896711E-3,1.263575628E-3,-8.526971797E-4,1.942442570E-3
2.654134633E2,1.394312130E-4,-1.625469886E-4,1.699143671E-3,1.712586291E-3
2.654235133E2,-8.885498974E-4,-1.524458639E-4,-1.886804355E-3,2.091122028E-3
2.654335633E2,2.257166489E-4,3.969641402E-4,-9.544317145E-4,1.058049352E-3
2.654436123E2,-4.961673403E-4,-1.792474650E-4,-1.242534257E-3,1.349890019E-3
2.654536623E2,-2.281550551E-3,1.831971575E-3,-1.236408949E-3,3.176523234E-3
2.654637123E2,-3.009983338E-4,1.805172767E-3,9.998613968E-4,2.085418790E-3
2.654737623E2,-2.517298562E-4,-1.650336199E-4,7.817485603E-4,8.376961428E-4
2.654838113E2,-6.280492526E-4,-7.462408394E-5,-2.031226177E-4,6.642841375E-4
2.654938613E2,-1.476149773E-4,1.465215813E-3,8.929247269E-5,1.475337489E-3
2.655039113E2,-3.020899137E-3,2.830754966E-4,-6.675182958E-4,3.106693421E-3
2.655139613E2,2.678385063E-4,-4.716641270E-4,6.571380654E-4,8.520768458E-4
2.655240113E2,9.190320270E-4,4.485868849E-4,6.434636307E-4,1.208261356E-3
2.655340603E2,2.003205009E-3,-1.693393569E-3,2.191825537E-3,3.418261440E-3
2.655441103E2,-2.043900313E-4,8.530588821E-5,5.042999401E-4,5.507910756E-4
2.655541603E2,2.309900243E-3,-2.053212840E-3,-1.061638817E-3,3.267781981E-3
2.655642103E2,1.065699733E-3,2.525201999E-3,6.701858947E-4,2.821614819E-3
2.655742603E2,2.002866007E-3,-2.058897167E-3,4.667204339E-4,2.910044287E-3
2.655843093E2,7.257600082E-4,1.354185864E-3,1.464711968E-4,1.543373175E-3
2.655943593E2,2.117528114E-3,-1.048784703E-3,-1.070859726E-3,2.594342927E-3
2.656044093E2,-1.733486075E-3,2.261348534E-3,-1.341565978E-3,3.149360322E-3
2.656144593E2,-2.679484314E-4,4.804930650E-4,7.226502057E-4,9.082363499E-4
2.656245083E2,2.436327515E-3,-2.090320922E-4,8.487694431E-4,2.588396365E-3
2.656345583E2,9.846384637E-4,4.548938014E-4,-2.634531120E-5,1.084958686E-3
2.656446083E2,-2.294542268E-3,-2.464642748E-4,2.330307616E-4,2.319476707E-3
2.656546583E2,1.418969361E-3,1.831067726E-3,1.537713455E-3,2.780439846E-3
2.656647083E2,1.557482989E-3,-3.197984770E-4,1.559442608E-3,2.227080055E-3
2.656747573E2,8.099336410E-4,7.408298552E-5,-4.081009247E-4,9.099599751E-4
2.656848073E2,2.465873025E-3,6.604311056E-4,1.478754682E-3,2.950154985E-3
2.656948573E2,-8.585507749E-4,6.926553324E-4,-6.773406640E-4,1.294477199E-3
2.657049073E2,1.066824421E-3,-1.074983738E-3,-5.033279886E-4,1.595945941E-3
2.657149563E2,-2.561199944E-3,-1.640638802E-3,-2.239442663E-3,3.777107925E-3
2.657250063E2,1.048951061E-3,-2.938690595E-4,9.535776917E-4,1.447745753E-3
2.657350563E2,9.056730196E-4,1.401233021E-3,-3.232451854E-5,1.668754767E-3
2.657451063E2,9.668723214E-5,4.786918871E-4,-1.549208537E-4,5.123424778E-4
2.657551563E2,-1.850083587E-3,-8.968310431E-4,5.068746977E-4,2.117554523E-3
2.657652053E2,-3.078684676E-3,1.897313632E-3,7.155281492E-4,3.686472418E-3
2.657752553E2,2.297603642E-4,1.097300090E-3,-2.996689291E-4,1.160456281E-3
2.657853053E2,-1.602156321E-3,3.594690934E-4,-5.801657680E-4,1.741469271E-3
2.657953553E2,7.659264375E-4,2.380009275E-3,-1.305877231E-3,2.820709627E-3
2.658054053E2,2.676785924E-3,-1.770651434E-3,5.795166944E-4,3.261323194E-3
2.658154543E2,1.447470859E-3,8.464371786E-4,-1.530239475E-3,2.270079434E-3
2.658255043E2,-1.666870899E-3,7.957727648E-4,5.047256127E-4,1.914800468E-3
2.658355543E2,2.890330274E-3,-9.589842521E-4,-4.217881360E-4,3.074339786E-3
2.658456043E2,1.744907349E-3,5.935397930E-4,-1.349033439E-3,2.284049553E-3
2.658556533E2,-2.071935218E-3,1.728046220E-3,-5.899823736E-5,2.698618179E-3
2.658657033E2,3.266009735E-4,-1.399928704E-3,1.534440322E-3,2.102611632E-3
2.658757533E2,1.944471383E-3,-7.979990914E-5,-7.300456637E-4,2.078534016E-3
2.658858033E2,2.302322537E-5,4.037469625E-5,-1.203480875E-3,1.204378014E-3
2.658958533E2,1.807607478E-3,-6.360681728E-4,-1.438637963E-3,2.396185865E-3
2.659059023E2,4.419444303E-4,2.202847973E-4,5.958224647E-4,7.738505546E-4
2.659159523E2,-8.097413229E-4,-8.151521906E-4,7.545469562E-4,1.374589107E-3
2.659260023E2,-1.857162453E-3,1.854512375E-3,1.452770783E-3,2.999801906E-3
2.659360523E2,9.721798124E-4,7.261312567E-4,-1.107592136E-3,1.642912210E-3
2.659461023E2,-4.407902015E-4,-1.023646444E-3,1.186982496E-3,1.628212360E-3
2.659561513E2,2.913127537E-4,-1.189704053E-4,-2.828161232E-4,4.230863238E-4
2.659662013E2,1.204435132E-3,1.829610206E-3,-7.273214287E-4,2.308058481E-3
2.659762513E2,-1.856868621E-3,1.476741396E-3,-1.598973991E-3,2.861021505E-3
2.659863013E2,-1.447628019E-3,2.057892270E-4,2.689607674E-3,3.061366611E-3
2.659963503E2,8.422217797E-5,-9.737247601E-4,2.698593889E-4,1.013931641E-3
2.660064003E2,-3.285520361E-4,-1.240867656E-3,2.385667060E-3,2.709078496E-3
2.660164503E2,2.602789318E-3,-1.728492789E-3,-1.310534310E-3,3.388170558E-3
2.660265003E2,9.901893791E-4,1.052996144E-3,1.438837731E-3,2.039492560E-3
2.660365503E2,2.772611042E-4,1.384293195E-3,-4.157876538E-4,1.471740718E-3
2.660465993E2,-7.696909597E-4,-8.715377189E-4,2.132139402E-3,2.428584072E-3
2.660566493E2,1.935744367E-4,9.607169777E-4,-1.108661294E-3,1.479722284E-3
2.660666993E2,-9.804225992E-4,6.374339573E-4,1.984706614E-6,1.169424842E-3
2.660767493E2,4.052200820E-4,-1.870808192E-4,1.709337346E-3,1.766645610E-3
2.660867993E2,-2.183510922E-3,5.591711961E-4,9.535088902E-4,2.447360124E-3
2.660968483E2,-3.051834065E-4,9.554494172E-4,-4.880602355E-4,1.115447576E-3
2.661068983E2,1.245314488E-3,-1.793848351E-4,-4.491279833E-5,1.258969520E-3
2.661169483E2,3.441007575E-4,1.154592726E-3,-5.407934077E-4,1.320585932E-3
2.661269983E2,-6.271025632E-5,1.044861972E-3,1.610990730E-3,1.921187198E-3
2.661370473E2,2.654246520E-3,1.227821223E-3,-7.309931680E-4,3.014451950E-3
2.661470973E2,-1.295483671E-3,-7.228269242E-4,1.826213440E-3,2.352830685E-3
2.661571473E2,3.599372576E-4,1.139787957E-3,6.935709971E-4,1.381923350E-3
2.661671973E2,3.101453884E-3,-3.611147404E-4,1.924917451E-4,3.128333921E-3
2.661772473E2,1.453450823E-4,-1.027703751E-3,1.069737016E-3,1.490515842E-3
2.661872963E2,1.833244169E-4,6.565065123E-4,2.709240653E-5,6.821602752E-4
2.661973463E2,1.673362916E-3,-1.322222408E-3,-4.927566042E-4,2.188886616E-3
2.662073963E2,1.369954553E-3,2.834959887E-4,5.976438988E-4,1.521290137E-3
2.662174463E2,2.967584878E-3,1.232912764E-3,1.458111219E-3,3.528841484E-3
2.662274963E2,1.675655134E-3,1.082919538E-3,-1.048751525E-3,2.253977510E-3
2.662375453E2,1.001289638E-4,5.999905989E-5,1.110550947E-4,1.611177540E-4
2.662475953E2,1.648198930E-3,3.706286661E-4,4.079074133E-4,1.737904997E-3
2.662576453E2,1.002648612E-3,-2.118046395E-4,1.774169505E-7,1.024775818E-3
2.662676961E2,-2.493658103E-3,4.868917167E-4,5.343207158E-4,2.596322959E-3
2.662777451E2,2.073130338E-3,-3.594607115E-4,9.511054959E-4,2.309043755E-3
2.662877951E2,-2.759036142E-3,7.782415487E-4,1.043935772E-4,2.868595190E-3
2.662978451E2,8.520728443E-6,1.967076678E-3,2.554768231E-3,3.224330004E-3
2.663078951E2,-1.135336235E-3,9.645093232E-4,-1.254705363E-3,1.947704328E-3
2.663179451E2,1.617573434E-3,9.879451245E-4,-6.150141126E-4,1.992692085E-3
2.663279941E2,1.456436818E-3,-1.470944844E-4,1.275165007E-3,1.941363125E-3
2.663380441E2,2.947659523E-4,-1.353765838E-4,8.812836022E-4,9.390817715E-4
2.663480941E2,6.883306196E-5,-1.080507413E-3,-1.187711023E-3,1.607137745E-3
2.663581441E2,3.250291629E-4,8.369688876E-4,1.699155662E-3,1.921793652E-3
2.663681941E2,-4.014982260E-4,5.447627045E-4,1.853619702E-3,1.973289951E-3
2.663782431E2,1.819045399E-3,2.564504277E-3,4.847549135E-4,3.181288368E-3
2.663882931E2,3.121655202E-3,8.616577834E-4,1.792919473E-3,3.701586899E-3
2.663983431E2,8.523755241E-4,-5.671279505E-4,2.704252955E-3,2.891567428E-3
2.664083931E2,2.655214863E-3,1.623822842E-3,-6.763935671E-4,3.185039222E-3
2.664184431E2,4.650312767E-4,1.577530056E-4,-9.810591582E-4,1.097094878E-3
2.664284921E2,5.029384629E-4,1.317913644E-3,1.315726549E-4,1.416740920E-3
2.664385421E2,-2.858237131E-3,3.804806620E-4,1.353963511E-3,3.185514435E-3
2.664485921E2,-1.854179660E-3,8.232663386E-4,-6.915070117E-5,2.029909233E-3
2.664586421E2,4.068439594E-4,2.200387418E-3,9.023704333E-4,2.412778315E-3
2.664686911E2,2.318466781E-3,-1.622694544E-4,1.529959845E-4,2.329168813E-3
2.664787411E2,1.396214240E-3,9.405454621E-4,2.874856000E-4,1.707831356E-3
2.664887911E2,8.436390199E-4,6.320560351E-4,7.967402926E-4,1.321369260E-3
2.664988411E2,1.929409802E-3,1.625409350E-4,-1.790419628E-4,1.944504503E-3
2.665088911E2,-2.811649349E-3,1.564347185E-4,-2.926131128E-4,2.831159889E-3
2.665189401E2,7.929391577E-4,5.101026036E-4,1.248291926E-3,1.564349676E-3
2.665289901E2,1.027625636E-3,-1.484173816E-3,-8.682696498E-4,2.003167129E-3
2.665390401E2,-5.934405490E-4,-6.593931466E-4,6.223883247E-5,8.892944840E-4
2.665490901E2,-6.311504403E-4,-1.449729316E-4,-3.180662461E-4,7.214805376E-4
2.665591401E2,2.279151930E-3,-3.013996175E-3,5.178999854E-4,3.814043373E-3
2.665691891E2,1.739834319E-3,1.872987486E-4,-6.274509360E-4,1.858977933E-3
2.665792391E2,-3.081366012E-4,1.446707640E-3,-1.284452854E-3,1.959012581E-3
2.665892891E2,2.903876593E-4,-3.065383527E-3,-8.618559805E-4,3.197451625E-3
2.665993391E2,3.226118861E-4,2.651358023E-3,2.733145142E-3,3.821499727E-3
2.666093881E2,-7.516734768E-4,2.201776020E-3,-2.832088212E-4,2.343723084E-3
2.666194381E2,5.990818609E-4,1.438247506E-3,2.215102548E-3,2.708160678E-3
2.666294881E2,1.025255537E-3,-8.903606795E-4,4.048600676E-4,1.416969558E-3
2.666395381E2,4.028747207E-4,-6.771041080E-5,2.989990637E-3,3.017770162E-3
2.666495881E2,-1.696442836E-3,5.217497237E-4,-6.039590226E-4,1.874808676E-3
2.666596371E2,1.854083617E-3,8.581071161E-4,-1.881743781E-3,2.777576919E-3
2.666696871E2,4.064534442E-4,-1.084441785E-3,2.544719726E-3,2.795857090E-3
2.666797371E2,2.149721695E-4,1.580850221E-3,3.835642710E-4,1.640860142E-3
2.666897871E2,4.520075163E-4,-2.050623298E-4,-2.246031072E-4,5.448007981E-4
2.666998371E2,1.710084733E-3,1.259410288E-3,-8.256785804E-4,2.278650738E-3
2.667098861E2,-1.115992432E-3,2.921795007E-3,-8.454795461E-4,3.239932227E-3
2.667199361E2,3.535397991E-4,2.690204419E-4,3.412249498E-4,5.601757350E-4
2.667299861E2,-2.677155193E-3,2.220054157E-4,8.764851373E-6,2.686358717E-3
2.667400361E2,-9.817867540E-4,1.377018634E-3,5.286139203E-4,1.771868569E-3
2.667500861E2,1.910811989E-4,-2.795198001E-3,3.610530403E-4,2.824889942E-3
2.667601351E2,-5.825670669E-4,-6.649354473E-4,-8.662434993E-5,8.882720948E-4
2.667701851E2,7.777630817E-4,1.069234218E-3,4.002754577E-4,1.381447671E-3
2.667802351E2,-2.037730766E-3,-2.312980127E-3,9.052108508E-4,3.212729436E-3
2.667902851E2,-3.314642934E-3,1.044195611E-3,-1.436679624E-3,3.760485420E-3
2.668003341E2,6.193785812E-4,4.598982632E-4,1.750058844E-3,1.912548613E-3
2.668103841E2,-1.619099639E-3,-8.035320789E-4,1.151690725E-3,2.143254294E-3
2.668204341E2,-5.413183244E-4,-4.186807200E-5,-1.258736360E-3,1.370837586E-3
2.668304841E2,1.330533763E-3,1.390609890E-3,-1.045493642E-3,2.190244945E-3
2.668405341E2,1.533732982E-3,1.296866685E-3,1.468035625E-4,2.013889606E-3
2.668505831E2,2.844403498E-3,-2.072512172E-3,4.859776236E-4,3.552761210E-3
2.668606331E2,-1.165251946E-3,1.350715291E-3,-1.164915855E-3,2.130556933E-3
2.668706831E2,-7.849272806E-4,-2.410237910E-3,-1.852069050E-3,3.139349835E-3
2.668807331E2,2.773854882E-3,2.212314866E-4,-3.579317126E-5,2.782893355E-3
2.668907831E2,-7.809058297E-4,5.920589902E-4,-2.266281983E-3,2.469085213E-3
2.669008321E2,-4.384233325E-4,-1.289198175E-3,-2.017994993E-4,1.376579090E-3
2.669108821E2,-3.899818985E-4,1.881030388E-3,1.592995482E-3,2.495595282E-3
2.669209321E2,1.706458395E-3,-1.345123164E-3,1.400714973E-5,2.172913432E-3
2.669309821E2,1.881726203E-3,7.208343595E-5,-2.012137789E-3,2.755864294E-3
2.669410311E2,2.452136832E-4,-9.066285565E-4,1.593515975E-3,1.849702207E-3
2.669510811E2,1.330659026E-3,-2.939025871E-4,7.628249004E-4,1.561708681E-3
2.669611311E2,-2.969280584E-3,6.035827100E-4,1.814567950E-4,3.035435033E-3
2.669711811E2,-6.069609663E-4,-8.450122550E-4,8.855004562E-4,1.366220474E-3
2.669812311E2,4.950826406E-5,-4.366692156E-5,-3.701799724E-4,3.760200529E-4
2.669912801E2,5.839657970E-4,2.262680326E-3,-4.376799334E-4,2.377457052E-3
2.670013301E2,-2.759689232E-4,-1.083581708E-3,-5.658157170E-5,1.119602447E-3
2.670113801E2,1.443194691E-3,3.177430481E-4,-7.188933087E-4,1.643343893E-3
2.670214301E2,-2.956880024E-3,1.979004592E-4,-8.445944986E-4,3.081500273E-3
2.670314801E2,-9.041957674E-5,-1.170532778E-4,1.082336763E-3,1.092396466E-3
2.670415291E2,2.757650509E-4,-7.109381258E-4,3.451736993E-4,8.370330130E-4
2.670515791E2,2.232072584E-4,-1.503229141E-4,1.709959004E-3,1.731004984E-3
2.670616291E2,1.640850678E-4,-5.481992848E-4,-1.261063619E-3,1.384820499E-3
2.670716791E2,1.888997213E-4,-4.270207137E-4,7.434621220E-4,8.779326407E-4
2.670817291E2,-5.024569109E-4,-6.768251769E-4,-8.943818975E-4,1.229013526E-3
2.670917781E2,-3.630645806E-4,1.737176906E-3,-2.154186950E-4,1.787737315E-3
2.671018281E2,-7.038319018E-5,5.033346824E-4,-6.018433487E-4,7.877277527E-4
2.671118781E2,-1.868637279E-3,6.531588733E-4,-2.330963034E-4,1.993177283E-3
2.671219281E2,1.081612427E-3,-2.420661738E-3,1.444961410E-3,3.019503630E-3
2.671319771E2,-9.360417607E-4,2.577518113E-3,2.615875565E-4,2.754669100E-3
2.671420271E2,2.653100528E-3,-1.051304862E-3,-1.131511992E-3,3.069935457E-3
2.671520771E2,4.920001957E-4,7.842439227E-4,5.958604161E-4,1.100977910E-3
2.671621271E2,1.609728904E-3,-1.499927603E-4,-9.045645129E-4,1.852555514E-3
2.671721771E2,-3.412920632E-4,8.993032388E-4,7.518177154E-4,1.220842523E-3
2.671822261E2,-1.823607367E-3,9.626862593E-4,-6.897514104E-4,2.174411569E-3
2.671922761E2,1.188338851E-3,1.511018723E-3,-1.248014858E-3,2.291913587E-3
2.672023261E2,6.522445474E-4,4.558744840E-4,-1.301544369E-3,1.525536705E-3
2.672123761E2,1.480052597E-3,-2.162954770E-4,1.160674379E-3,1.893278753E-3
2.672224261E2,1.549294800E-3,1.871734858E-4,-1.972801052E-3,2.515410957E-3
2.672324751E2,-6.752796471E-4,1.758961007E-4,2.463124692E-4,7.400080219E-4
2.672425251E2,-7.207365707E-5,-1.415526494E-4,4.798716400E-4,5.054785411E-4
2.672525751E2,-2.323819208E-4,1.487518661E-3,-7.692434010E-4,1.690694690E-3
2.672626251E2,-1.402365742E-4,-2.361548133E-3,5.553755909E-5,2.366360138E-3
2.672726744E2,-9.968285449E-4,8.483077399E-4,5.734069273E-4,1.429016681E-3
2.672827234E2,-5.550101050E-4,1.702667214E-4,1.438390464E-4,5.980941768E-4
2.672927734E2,-1.372660277E-3,1.251250505E-4,1.417667372E-4,1.385622720E-3
2.673028234E2,-1.664542593E-3,4.918421619E-4,1.688264310E-3,2.421331687E-3
2.673128734E2,7.158396184E-4,-1.758348662E-3,2.259753644E-3,2.951389997E-3
2.673229234E2,-1.318549155E-3,-3.290302120E-4,-2.232732717E-3,2.613795734E-3
