"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.216412546E2,-1.159761741E-4,-4.149936140E-4,1.928214217E-3,1.975773326E-3
1.216513036E2,1.926842087E-4,-8.232565597E-4,3.281456884E-6,8.455112863E-4
1.216613536E2,4.665848683E-4,-2.620066516E-4,1.085808268E-3,1.210507546E-3
1.216714026E2,3.227741690E-4,1.832735725E-4,5.782098742E-4,6.870946261E-4
1.216814526E2,2.611057134E-4,-2.046001609E-3,2.085597953E-3,2.933260575E-3
1.216915016E2,5.857450305E-4,-1.487657428E-4,2.146318089E-3,2.229777977E-3
1.217015506E2,1.079273061E-4,-7.325280458E-4,5.149265053E-5,7.422244501E-4
1.217116006E2,-1.358142821E-3,7.394012064E-4,-2.201541560E-3,2.690362672E-3
1.217216496E2,-1.968374243E-3,-1.391192898E-3,-9.487000061E-4,2.590356451E-3
1.217316996E2,-9.369318141E-4,7.108403370E-4,-6.211312138E-4,1.330014734E-3
1.217417486E2,4.750976223E-4,2.634268254E-3,-1.212845673E-4,2.679514309E-3
1.217517976E2,-1.872212393E-3,-2.382594626E-3,5.402446841E-4,3.077953982E-3
1.217618476E2,4.874776641E-4,2.708770335E-4,-1.468907809E-3,1.571209404E-3
1.217718966E2,7.407442899E-4,-1.999201253E-3,1.015288872E-3,2.361423140E-3
1.217819466E2,8.442920516E-4,-1.167403068E-3,4.295846447E-4,1.503396807E-3
1.217919956E2,-8.990131901E-4,8.081300184E-4,3.470266238E-4,1.257667015E-3
1.218020446E2,-2.132880501E-3,1.208206173E-3,-1.444369555E-4,2.455565805E-3
1.218120946E2,8.887418662E-4,-1.128185075E-3,2.412464004E-3,2.807605072E-3
1.218221436E2,-7.860129699E-5,1.868591178E-3,-1.548002707E-3,2.427781608E-3
1.218321936E2,1.933949534E-3,1.545549836E-3,-1.876370516E-3,3.106388805E-3
1.218422426E2,2.201584633E-3,-2.381057478E-3,2.474557143E-3,4.079196326E-3
1.218522916E2,1.415153150E-3,-1.900750212E-4,4.169991007E-4,1.487506371E-3
1.218623416E2,1.482865307E-3,-1.825616229E-3,-3.406594624E-4,2.376512783E-3
1.218723906E2,-2.846746938E-4,1.585892867E-3,4.220699193E-4,1.665604660E-3
1.218824406E2,-9.405612946E-4,-1.583569683E-4,-1.842455473E-3,2.074698688E-3
1.218924896E2,-2.148498606E-4,6.757448427E-4,-1.478859922E-4,7.243354346E-4
1.219025386E2,5.753927398E-4,6.783255376E-4,-1.622125274E-4,9.041654959E-4
1.219125886E2,1.465687528E-3,-6.710980088E-4,6.039789878E-4,1.721453771E-3
1.219226376E2,6.051405799E-4,2.414220944E-4,-1.066393103E-3,1.249669556E-3
1.219326876E2,1.606589649E-4,-1.021448988E-3,9.235208854E-4,1.386383845E-3
1.219427366E2,-1.356765977E-3,-9.238682687E-4,-9.544086643E-4,1.898747585E-3
1.219527856E2,8.975998498E-4,-1.321104355E-4,1.693306025E-3,1.921047618E-3
1.219628356E2,-1.274327748E-3,-8.967588656E-4,-1.724223141E-3,2.324012287E-3
1.219728846E2,-1.271131914E-3,-1.079305075E-4,7.210912881E-4,1.465400281E-3
1.219829346E2,-1.507287612E-3,1.103681978E-3,-1.420779154E-4,1.873557042E-3
1.219929836E2,-1.276657917E-3,-2.108542249E-4,1.011337270E-3,1.642290478E-3
1.220030326E2,-6.585029187E-4,9.292475879E-4,-7.019964396E-4,1.337881226E-3
1.220130826E2,1.225150889E-3,1.677595545E-3,4.098733189E-4,2.117384625E-3
1.220231316E2,1.570964465E-3,-3.530164016E-3,-2.228130819E-3,4.460331185E-3
1.220331806E2,3.312405432E-3,-4.004170187E-4,1.287241699E-3,3.576220732E-3
1.220432306E2,5.259513273E-4,-9.219492786E-4,7.754573599E-4,1.314514887E-3
1.220532796E2,-6.127569941E-5,-2.256991807E-3,-9.769025492E-4,2.460102705E-3
1.220633296E2,1.883039949E-4,3.947238438E-4,-2.487072488E-4,5.031109251E-4
1.220733786E2,-2.199586015E-4,2.171585336E-3,-2.557401545E-3,3.362211671E-3
1.220834286E2,-1.606749604E-3,-5.706506781E-4,-8.765853709E-4,1.917208491E-3
1.220934776E2,2.326957911E-4,3.137849271E-4,-5.090691266E-4,6.416850375E-4
1.221035266E2,-2.136392868E-5,1.760076731E-3,-9.641528595E-4,2.006967178E-3
1.221135766E2,-1.568394247E-3,1.092955004E-3,-5.068880855E-4,1.977712489E-3
1.221236256E2,1.555175986E-3,4.643411376E-4,1.308555249E-3,2.084826583E-3
1.221336756E2,2.782893367E-3,-9.697712958E-4,2.153576352E-3,3.650046981E-3
1.221437246E2,-3.300750861E-3,2.250408754E-3,-8.608986391E-4,4.086617461E-3
1.221537736E2,8.886677679E-4,-4.838593304E-4,1.366302953E-3,1.700186464E-3
1.221638236E2,-1.659511938E-3,1.400279813E-3,-4.934715107E-4,2.226719012E-3
1.221738726E2,-3.871202352E-5,-1.266876236E-3,2.399630612E-4,1.289983057E-3
1.221839216E2,-8.836369379E-4,-2.032960765E-4,-1.205711160E-3,1.508602974E-3
1.221939716E2,6.018742570E-4,1.670504455E-3,1.818840858E-3,2.541853619E-3
1.222040206E2,7.470098790E-4,1.342953648E-3,-1.324046520E-3,2.028459378E-3
1.222140706E2,7.281014114E-4,2.512081526E-3,-1.317921211E-3,2.928754271E-3
1.222241196E2,1.177863334E-3,-1.077099703E-3,-1.041739015E-3,1.905971138E-3
1.222341696E2,1.129393815E-3,-1.033690292E-3,-7.381386822E-4,1.699674888E-3
1.222442186E2,3.291589092E-4,1.133307815E-4,-1.729473472E-3,1.764162108E-3
1.222542676E2,7.429439574E-5,-1.347679645E-3,-1.362223527E-3,1.917658213E-3
1.222643176E2,-2.269061282E-3,1.651270781E-3,-4.579356755E-4,2.843420366E-3
1.222743666E2,5.493618082E-4,-1.198843587E-3,-1.154618571E-3,1.752760219E-3
1.222844168E2,-1.277863979E-3,1.414863858E-3,6.283505354E-4,2.007386481E-3
1.222944657E2,-5.601419834E-4,-1.074126456E-3,1.083484734E-3,1.625252551E-3
1.223045148E2,-2.072402509E-3,5.238670856E-4,-1.316382783E-3,2.510408834E-3
1.223145647E2,-2.245774260E-3,5.816575140E-4,-1.301735407E-3,2.660139575E-3
1.223246137E2,7.906056708E-4,-1.192289870E-3,-1.643900643E-3,2.179225042E-3
1.223346637E2,1.726973103E-3,-2.174463589E-3,-6.856952677E-4,2.860228312E-3
1.223447127E2,-2.155911410E-3,1.223525498E-3,-4.457910545E-4,2.518669950E-3
1.223547618E2,1.543751918E-3,5.667898804E-4,1.635469380E-3,2.319306113E-3
1.223648117E2,-1.247649314E-3,1.272271853E-3,-1.545787440E-3,2.358975050E-3
1.223748608E2,5.037544179E-5,8.099470288E-4,-8.139507845E-4,1.149377116E-3
1.223849107E2,-2.524517011E-3,7.316097617E-5,-1.315109315E-3,2.847463991E-3
1.223949597E2,-7.172959158E-4,-5.518831313E-4,-2.653081436E-3,2.803199873E-3
1.224050087E2,-3.211536678E-4,-4.540495574E-4,1.144904643E-3,1.272834365E-3
1.224150587E2,2.498334972E-3,-1.442881301E-3,1.340380637E-3,3.181226860E-3
1.224251078E2,1.912994485E-4,-2.456740709E-3,6.962526822E-4,2.560651907E-3
1.224351577E2,-1.975182211E-3,1.293256413E-3,-2.654147684E-4,2.375773962E-3
1.224452068E2,-1.048708567E-3,-6.469674408E-4,3.762638662E-4,1.288383105E-3
1.224552557E2,4.120352678E-4,-1.265619881E-3,-3.702201648E-4,1.381531656E-3
1.224653057E2,-9.848861955E-4,3.341883421E-4,8.173717652E-5,1.043246678E-3
1.224753548E2,-1.197406324E-3,-1.483685337E-3,-1.071411534E-3,2.187013205E-3
1.224854047E2,-6.135212025E-4,-4.839356989E-4,7.605022984E-4,1.090397071E-3
1.224954538E2,-1.858175092E-4,9.829332121E-4,-6.184825324E-4,1.176097993E-3
1.225055027E2,-9.004878812E-4,-1.765089110E-4,2.003491390E-4,9.392409687E-4
1.225155527E2,-2.174011432E-3,-1.212744974E-3,-6.563897477E-4,2.574475398E-3
1.225256017E2,-1.446175505E-3,9.823823348E-4,-6.901242887E-4,1.879566487E-3
1.225356507E2,1.828979934E-3,4.164860118E-3,6.475815317E-4,4.594626126E-3
1.225457008E2,1.768439193E-3,-4.908428527E-4,-6.638659397E-4,1.951671558E-3
1.225557497E2,-1.027347287E-3,8.500590920E-4,-3.096655128E-4,1.368917689E-3
1.225657998E2,-1.876459806E-3,1.164697111E-3,-1.225199550E-3,2.525615708E-3
1.225758487E2,1.080980641E-3,2.140745521E-3,-2.712575020E-3,3.620686920E-3
1.225858987E2,-1.576557523E-3,-1.139153261E-3,-1.989910379E-5,1.945147745E-3
1.225959478E2,-9.350019973E-4,-1.019044314E-3,3.918255679E-4,1.437430807E-3
1.226059967E2,-1.252735732E-3,1.418544445E-3,1.872519497E-4,1.901756675E-3
1.226160468E2,-6.444697501E-4,-4.382338375E-6,-2.636212157E-4,6.963164576E-4
1.226260957E2,1.320113661E-3,1.641090028E-3,-1.164878719E-3,2.406827577E-3
1.226361458E2,5.005218554E-5,-1.587460283E-3,8.266331861E-4,1.790490937E-3
1.226461947E2,7.392743137E-4,3.339899704E-4,7.353206165E-4,1.094884569E-3
1.226562437E2,-1.642923104E-3,1.278612763E-4,-1.137946849E-3,2.002615255E-3
1.226662938E2,2.724515973E-3,-1.275035087E-3,3.063061275E-3,4.293139426E-3
1.226763427E2,2.299330808E-4,-1.501403749E-3,3.386472818E-4,1.556201922E-3
1.226863928E2,4.054605670E-4,-2.779643983E-4,8.657845901E-4,9.956130948E-4
1.226964417E2,8.211800596E-4,-2.998916199E-3,3.541097976E-5,3.109515879E-3
1.227064907E2,-4.226627643E-4,-2.336200327E-3,3.440816654E-4,2.398930589E-3
1.227165407E2,4.188961175E-4,-1.436850987E-3,1.249556430E-3,1.949719464E-3
1.227265897E2,1.885172911E-3,-7.238383405E-4,-3.670959850E-4,2.052456652E-3
1.227366398E2,-3.418246051E-3,1.661554910E-3,-1.098932698E-3,3.956364981E-3
1.227466887E2,-4.366425565E-4,2.765041776E-3,5.688655656E-4,2.856522497E-3
1.227567378E2,-9.868739289E-5,5.359756760E-4,-8.551266510E-4,1.014026980E-3
1.227667877E2,2.311082935E-4,-6.191344000E-4,-3.747032606E-4,7.596979546E-4
1.227768367E2,-1.975586871E-3,-1.296452247E-4,2.652542898E-4,1.997526272E-3
1.227868868E2,4.361692118E-4,1.350139268E-3,2.248797566E-3,2.658986671E-3
1.227969357E2,1.511553652E-3,-2.158042509E-3,-1.688419841E-3,3.129329557E-3
1.228069848E2,-2.072589123E-4,4.478152841E-4,1.365037169E-3,1.451489324E-3
1.228170347E2,4.461528733E-3,-2.427427098E-4,-2.580968663E-3,5.159996308E-3
1.228270838E2,-1.512277056E-3,4.572719336E-4,2.135249786E-3,2.656194866E-3
1.228371337E2,-5.079989787E-4,1.717213076E-3,-1.638572430E-4,1.798258298E-3
1.228471827E2,-7.261993596E-5,-8.051609620E-5,-1.070960658E-3,1.076435426E-3
1.228572318E2,6.131440168E-4,-1.657640096E-3,-9.282152751E-4,1.996321585E-3
1.228672817E2,1.541397185E-3,-8.453722112E-4,7.687587058E-4,1.918736409E-3
1.228773308E2,-8.607741911E-4,-3.241915256E-4,-1.041125506E-3,1.389235283E-3
1.228873807E2,3.003548190E-4,1.031383872E-3,1.522833481E-4,1.084968169E-3
1.228974297E2,-1.080494141E-3,-4.240265116E-5,9.875372052E-5,1.085825894E-3
1.229074787E2,7.376861759E-4,1.533263363E-3,1.075585140E-3,2.012948292E-3
1.229175287E2,-3.009381471E-3,6.166030653E-4,-1.132441685E-3,3.273988447E-3
1.229275778E2,-1.263144892E-3,1.331039239E-3,-3.117892891E-3,3.617797196E-3
1.229376277E2,-6.910978700E-4,-1.142504625E-3,-4.238390829E-4,1.400918503E-3
1.229476768E2,-7.515737670E-4,2.732425928E-4,-4.435597220E-4,9.144779215E-4
1.229577257E2,-3.274119925E-3,-3.142282367E-5,-2.448653802E-3,4.088612738E-3
1.229677757E2,6.527843070E-4,3.553964198E-4,-2.831039019E-4,7.953501027E-4
1.229778247E2,1.710184588E-4,-9.202575311E-4,-1.334786182E-3,1.630268502E-3
1.229878747E2,6.819990231E-4,1.779897138E-5,1.418667380E-4,6.968254030E-4
1.229979238E2,-3.947170044E-4,-1.172900200E-3,-8.850481245E-4,1.521448841E-3
1.230079727E2,6.832160288E-4,-2.370919101E-4,-1.289784792E-3,1.478695887E-3
1.230180228E2,-2.262534399E-4,-1.249727793E-4,9.901474696E-4,1.023328308E-3
1.230280717E2,-2.201616007E-4,-2.124216408E-4,-1.110842102E-3,1.152199748E-3
1.230381217E2,1.223208965E-4,-8.976534009E-4,5.629545776E-4,1.066612341E-3
1.230481708E2,8.719129837E-4,-3.711027093E-4,1.402242924E-3,1.692405002E-3
1.230582197E2,-2.327342518E-3,5.942932330E-4,-1.287283376E-3,2.725216713E-3
1.230682698E2,4.114152980E-4,-1.240286976E-3,4.557735519E-4,1.383945035E-3
1.230783187E2,-4.469215055E-4,1.661493443E-3,-9.700828814E-4,1.975186090E-3
1.230883687E2,1.257425174E-3,-3.441648558E-3,-2.610189258E-4,3.673444398E-3
1.230984177E2,3.855062532E-4,-1.053325832E-3,-6.181449862E-5,1.123357206E-3
1.231084667E2,-3.132999700E-4,-3.429418430E-4,-4.881655332E-4,6.738483261E-4
1.231185168E2,-2.235037042E-3,-8.502737619E-4,-1.660489012E-3,2.911284906E-3
1.231285657E2,4.479078634E-4,-1.299354248E-3,8.991080103E-4,1.642357491E-3
1.231386158E2,1.815441065E-3,-1.324920449E-3,-3.067713114E-4,2.268336195E-3
1.231486647E2,2.171111759E-3,6.069429219E-5,-5.041051190E-5,2.172544887E-3
1.231587147E2,1.408382435E-3,1.244469546E-3,1.816199045E-3,2.613584608E-3
1.231687637E2,-4.044781963E-4,1.722094603E-4,-2.391485032E-5,4.402620010E-4
1.231788127E2,-3.426928597E-4,-1.392930280E-3,-3.094057320E-4,1.467455304E-3
1.231888628E2,1.287846826E-4,-2.148253843E-3,-4.542524694E-4,2.199528444E-3
1.231989117E2,-3.937275033E-4,1.601739787E-4,-5.461315159E-4,6.920525145E-4
1.232089618E2,1.235927106E-3,2.506898250E-3,-1.065793098E-3,2.991315693E-3
1.232190107E2,2.933958778E-3,7.223142311E-4,1.222429564E-4,3.024036260E-3
1.232290597E2,8.712197305E-4,1.461402513E-3,1.092796912E-3,2.022109348E-3
1.232391098E2,2.754074521E-3,1.490963157E-3,-8.760781493E-4,3.251985629E-3
1.232491587E2,1.038547605E-3,2.518491820E-4,-8.672741242E-4,1.376289775E-3
1.232592088E2,1.263851067E-3,1.541351900E-3,-4.475599271E-4,2.042888907E-3
1.232692577E2,-1.202402927E-4,1.285855193E-3,-5.406443379E-4,1.400063429E-3
1.232793068E2,4.540832015E-5,6.096786819E-4,-4.799242597E-4,7.772369689E-4
1.232893559E2,-1.065770863E-3,-2.178268507E-3,1.466663904E-3,2.834047323E-3
1.232994049E2,3.901793389E-4,3.510775976E-3,9.798380779E-4,3.665770114E-3
1.233094549E2,2.299933112E-5,-6.399936974E-4,-1.464019995E-3,1.597959777E-3
1.233195039E2,1.375152788E-4,-2.780376468E-3,3.057228401E-3,4.134736902E-3
1.233295529E2,1.987675438E-3,3.022127785E-4,2.477581147E-4,2.025727102E-3
1.233396029E2,1.106435433E-3,-5.254973657E-4,1.247242559E-3,1.748130673E-3
1.233496519E2,8.914869977E-4,8.746702224E-5,-1.683154143E-3,1.906674439E-3
1.233597019E2,1.071860897E-4,1.351137180E-3,-4.349304945E-4,1.423455328E-3
1.233697509E2,1.697688363E-3,-8.863927796E-4,1.288399450E-3,2.308205164E-3
1.233797999E2,-1.723142108E-3,1.536550932E-3,-4.346657079E-4,2.349285374E-3
1.233898499E2,-1.040823758E-3,8.456083015E-5,-4.325735499E-4,1.130302838E-3
1.233998989E2,1.829264918E-3,-1.313066110E-3,3.029915970E-4,2.272037997E-3
1.234099489E2,-5.028679734E-4,1.169578172E-4,-2.494152868E-3,2.547028437E-3
1.234199979E2,-1.611541957E-3,-1.242585480E-3,9.309386369E-4,2.237796438E-3
1.234300469E2,-5.713223363E-4,2.076239791E-3,3.557675518E-4,2.182601987E-3
1.234400969E2,-8.626721683E-4,-1.379744615E-3,-2.643218264E-3,3.103949301E-3
1.234501459E2,3.019878641E-4,9.620003402E-4,-1.091204933E-3,1.485721889E-3
1.234601959E2,-2.202715026E-3,-5.951500498E-4,-1.205454464E-3,2.580557601E-3
1.234702449E2,-1.252832473E-3,-9.799958207E-4,2.698377939E-4,1.613317529E-3
1.234802939E2,-4.717273114E-4,2.724891528E-4,-1.366941025E-3,1.471497456E-3
1.234903439E2,-1.315918402E-3,8.040252142E-4,-2.218509791E-3,2.701829654E-3
1.235003929E2,-9.832895594E-4,-4.465952516E-4,7.804757915E-4,1.332459432E-3
1.235104429E2,8.878408698E-4,8.108168840E-4,-2.372109564E-3,2.659434002E-3
1.235204919E2,-2.192903776E-3,-8.177058771E-4,6.415235111E-4,2.426730782E-3
1.235305409E2,-7.090389263E-4,1.380390488E-3,4.677451216E-6,1.551849212E-3
1.235405909E2,2.346672118E-3,1.605427358E-3,-1.838743337E-4,2.849223895E-3
1.235506399E2,1.322866185E-3,-2.111270558E-3,-2.562286565E-3,3.573898537E-3
1.235606899E2,2.357639023E-4,-2.902005799E-4,8.811807493E-4,9.572254213E-4
1.235707389E2,-1.638121204E-3,-1.434678212E-3,1.701821107E-3,2.763681916E-3
1.235807879E2,6.124196807E-5,1.664176583E-3,1.339098439E-3,2.136918086E-3
1.235908379E2,-9.618094773E-4,4.696133547E-4,-1.062635332E-3,1.508246672E-3
1.236008869E2,3.010827815E-3,9.870654903E-4,9.768133750E-4,3.315651789E-3
1.236109369E2,2.663199557E-4,-9.557376616E-4,1.402847818E-3,1.718238283E-3
1.236209859E2,9.033480892E-4,-8.497438394E-4,-1.168167917E-3,1.703736671E-3
1.236310359E2,1.445345813E-3,1.858245116E-3,1.514224568E-4,2.359031198E-3
1.236410849E2,1.438954263E-3,3.024269827E-4,1.702713780E-3,2.249730132E-3
1.236511339E2,-9.832922369E-4,-7.367702201E-4,-3.165727248E-4,1.268823183E-3
1.236611839E2,-3.561177291E-4,1.998562366E-3,-2.380094957E-4,2.043947134E-3
1.236712329E2,1.845318242E-3,2.171201631E-4,-2.251152415E-3,2.918908662E-3
1.236812829E2,3.385017917E-4,-9.482791647E-4,1.510029892E-3,1.814939974E-3
1.236913319E2,-6.747043808E-4,-2.414474264E-3,-3.155807499E-4,2.526757444E-3
1.237013809E2,1.684590010E-3,5.581462756E-4,-7.909198757E-5,1.776408261E-3
1.237114309E2,4.236780806E-4,-3.346242011E-6,-6.952279946E-4,8.141598601E-4
1.237214799E2,-1.094057458E-3,-1.593253110E-3,-1.454495126E-3,2.418878514E-3
1.237315299E2,2.048291266E-3,-2.259780187E-3,-8.334318409E-4,3.161757777E-3
1.237415789E2,-1.836461597E-3,1.824443694E-3,2.589968499E-4,2.601589007E-3
1.237516279E2,2.797524212E-4,-2.837968059E-4,-1.340819173E-3,1.398784508E-3
1.237616779E2,1.106131356E-3,1.204643864E-3,1.273872331E-3,2.073027769E-3
1.237717269E2,-1.125509618E-3,-1.377691515E-4,-3.697086591E-3,3.867066266E-3
1.237817769E2,2.270553261E-3,-1.329267398E-3,-2.205716446E-3,3.433300011E-3
1.237918259E2,4.099918297E-4,-8.415351622E-4,-2.228355967E-3,2.416990907E-3
1.238018749E2,1.165797003E-3,-3.325465368E-3,1.532559982E-3,3.842725942E-3
1.238119249E2,3.817327670E-4,1.284061000E-4,-3.761326661E-4,5.510751441E-4
1.238219739E2,2.367385663E-3,-2.374166157E-3,-1.079207170E-3,3.522196465E-3
1.238320239E2,-8.931258344E-4,5.674338900E-4,3.380526323E-4,1.110826070E-3
1.238420729E2,2.408480796E-4,-2.255516592E-3,2.403600374E-3,3.304944425E-3
1.238521219E2,-1.518397126E-3,-3.655916080E-4,-9.673960158E-4,1.837128768E-3
1.238621719E2,1.446233713E-3,4.346994683E-5,-7.231841446E-4,1.617552749E-3
1.238722209E2,-1.403441653E-3,-7.717660628E-4,-1.926107332E-3,2.505027102E-3
1.238822709E2,-1.108097145E-3,-1.450872049E-3,-6.813459331E-4,1.948625481E-3
1.238923199E2,-1.492866664E-3,6.637070328E-6,3.002359881E-4,1.522772661E-3
1.239023689E2,-6.848635385E-4,-2.668695524E-4,6.304679555E-4,9.683735164E-4
1.239124189E2,1.806280634E-4,-7.445844822E-4,-6.601891946E-4,1.011376449E-3
1.239224679E2,3.872893576E-4,-1.557380892E-3,8.596769185E-4,1.820569333E-3
1.239325179E2,8.234381094E-4,3.862339072E-4,6.195112946E-4,1.100464082E-3
1.239425669E2,4.191702465E-4,3.170835320E-3,-3.829025081E-4,3.221259793E-3
1.239526169E2,-7.183997077E-4,1.563677564E-3,-7.202401757E-4,1.865457471E-3
1.239626659E2,6.299587549E-4,-4.547322169E-4,1.191376825E-3,1.422324914E-3
1.239727149E2,2.707302338E-5,8.118078113E-4,-6.010041106E-4,1.010431003E-3
1.239827649E2,-2.016636776E-3,1.372403000E-3,-1.051235013E-4,2.441590635E-3
1.239928139E2,-8.657903527E-4,1.675551292E-3,-2.397351200E-4,1.901193834E-3
1.240028639E2,-1.232241280E-3,-9.660376236E-4,1.660963055E-3,2.282640036E-3
1.240129129E2,7.716901018E-4,2.035312355E-5,2.996828989E-4,8.280879801E-4
1.240229619E2,-2.142340643E-3,4.898686893E-4,-1.075839740E-3,2.446839985E-3
1.240330119E2,-1.020156778E-4,-1.287986990E-3,-2.456884366E-3,2.775895976E-3
1.240430609E2,-1.382729737E-3,-7.385201752E-5,-3.998588654E-4,1.441278168E-3
1.240531109E2,1.873494475E-4,-1.384643838E-3,4.878604668E-4,1.479981827E-3
1.240631599E2,1.857515308E-4,-1.383845229E-3,2.918517566E-4,1.426432156E-3
1.240732089E2,-1.286816900E-3,1.994585618E-4,-1.108205412E-3,1.709912479E-3
1.240832589E2,-7.188285235E-5,1.111857593E-3,-3.098119516E-3,3.292375888E-3
1.240933079E2,8.437113720E-4,-4.136119969E-4,-8.387767593E-4,1.259551593E-3
1.241033579E2,2.255719388E-3,2.891961485E-4,9.383505676E-4,2.460163848E-3
1.241134069E2,1.613345230E-4,-1.151583157E-3,2.254103310E-3,2.536366364E-3
1.241234559E2,-1.989966957E-3,3.658859059E-4,1.586981351E-3,2.571449162E-3
1.241335059E2,-2.604817855E-4,1.141136046E-3,2.046361333E-4,1.188241635E-3
1.241435549E2,2.433039248E-3,-8.684853092E-4,1.122095156E-3,2.816566039E-3
1.241536049E2,1.809342357E-4,-3.613948822E-3,-1.557841897E-3,3.939572903E-3
1.241636539E2,-1.382075017E-3,-3.568408778E-3,-1.170618227E-3,4.001752065E-3
1.241737029E2,7.075773319E-4,-5.514938384E-4,-5.655770656E-5,8.988937138E-4
1.241837529E2,-4.607513547E-4,2.362803556E-3,-2.497078385E-3,3.468505862E-3
1.241938019E2,5.705257645E-4,-6.453022361E-4,-3.639846109E-4,9.350932685E-4
1.242038519E2,-9.349591564E-4,-5.920389667E-4,-3.088571830E-4,1.148934951E-3
1.242139009E2,-2.783409553E-3,2.143260092E-3,9.914808907E-4,3.650200942E-3
1.242239499E2,-1.364210970E-3,-7.398785092E-4,-9.215925820E-5,1.554665593E-3
1.242339999E2,-1.147841103E-4,6.097978912E-4,2.751190914E-4,6.787631211E-4
1.242440489E2,-1.382182469E-3,-1.723930240E-3,-4.295533290E-4,2.250973103E-3
1.242540989E2,6.551690749E-4,-2.230517566E-4,-5.271752598E-4,8.700071019E-4
1.242641479E2,-5.975819076E-4,-3.370353952E-4,-1.921496005E-4,7.124734823E-4
1.242741979E2,-2.014800906E-3,-9.601004422E-6,-2.701304620E-4,2.032851529E-3
1.242842469E2,-5.431382451E-4,1.297212671E-3,-1.794523792E-3,2.279928839E-3
1.242942958E2,-1.460138243E-3,1.091674902E-3,1.035598340E-3,2.096716886E-3
1.243043458E2,-3.080547322E-4,6.772866473E-4,1.588470535E-3,1.754096224E-3
1.243143948E2,2.487743972E-3,-3.788322210E-4,-6.776535884E-4,2.606069513E-3
1.243244448E2,-2.354948316E-3,-1.277648844E-3,1.042482210E-3,2.874880397E-3
1.243344938E2,-2.068344038E-3,-5.345428362E-4,-1.905226032E-3,2.862458618E-3
1.243445428E2,8.747152751E-4,1.297712326E-3,-8.980185376E-4,1.804334057E-3
1.243545928E2,3.100088798E-3,1.559436787E-3,-7.069958374E-4,3.541502048E-3
1.243646418E2,8.422610117E-4,-2.531178761E-3,-1.197283738E-3,2.923996902E-3
1.243746918E2,6.288834848E-4,6.649196148E-4,1.254734467E-3,1.553052193E-3
1.243847408E2,-1.807174413E-4,-1.337777358E-3,-1.487788744E-3,2.008935638E-3
1.243947898E2,1.385603391E-4,6.567193195E-4,-2.561300062E-5,6.716660316E-4
1.244048398E2,-1.619392307E-3,2.277519088E-3,3.560179612E-4,2.817139228E-3
1.244148888E2,-2.779577044E-4,-2.151337452E-3,2.394142211E-4,2.182391461E-3
1.244249388E2,-9.285680135E-4,-7.648956962E-4,7.214464131E-4,1.402778995E-3
1.244349878E2,6.219875650E-5,-1.619509421E-4,-5.495724035E-4,5.763042770E-4
1.244450368E2,-1.699482324E-3,1.144851558E-4,1.697070198E-3,2.404453010E-3
1.244550868E2,-1.090697828E-3,2.556531690E-4,-9.730620077E-4,1.483856450E-3
1.244651358E2,-1.684582676E-3,1.032763626E-3,3.310879692E-4,2.003506612E-3
1.244751858E2,-5.081181298E-4,-3.038486466E-5,1.082992880E-3,1.196654023E-3
1.244852348E2,-8.945428417E-4,1.523080282E-4,-1.221440500E-3,1.521618062E-3
1.244952848E2,-2.027800307E-3,3.598714247E-4,-6.947771180E-4,2.173521744E-3
1.245053338E2,-8.869020967E-4,-8.462741971E-4,-1.127008232E-3,1.665209567E-3
1.245153828E2,-3.842479782E-5,-1.580030657E-4,3.841919242E-4,4.171868508E-4
1.245254328E2,-1.574536087E-3,8.228393272E-4,-4.800038878E-4,1.840280462E-3
1.245354818E2,-1.238268102E-3,3.421245608E-3,-2.094502561E-3,4.198234198E-3
1.245455318E2,-1.675292850E-3,4.270537756E-4,1.224595122E-3,2.118635002E-3
1.245555808E2,3.488605144E-4,-1.429692376E-3,1.123672002E-3,1.851583840E-3
1.245656298E2,-3.004181781E-4,-2.259267028E-3,-3.267242573E-5,2.279387215E-3
1.245756798E2,-1.160191838E-3,9.947330691E-4,-2.149793785E-3,2.637641427E-3
1.245857288E2,-2.714945236E-3,7.092421874E-4,-1.588147134E-4,2.810546963E-3
1.245957788E2,1.219679718E-3,1.992769539E-3,-1.330895466E-4,2.340184155E-3
1.246058278E2,-1.417914988E-3,1.044418197E-3,-1.045937533E-4,1.764151959E-3
1.246158768E2,-2.893032506E-3,1.219483092E-3,-2.208660590E-3,3.838614033E-3
1.246259268E2,1.686006552E-3,2.269301564E-3,-8.070388576E-4,2.940010101E-3
1.246359758E2,-8.394175675E-4,1.021838281E-3,-2.093323739E-3,2.476041115E-3
1.246460258E2,4.546123964E-4,-1.555036288E-3,1.351208659E-3,2.109638625E-3
1.246560748E2,3.774919023E-4,-1.866017003E-3,3.048305516E-4,1.928066714E-3
1.246661238E2,-7.061483338E-4,-8.755875751E-4,-1.416902989E-3,1.809119441E-3
1.246761738E2,7.730945363E-4,1.374297310E-3,-1.157378312E-3,1.955988961E-3
1.246862228E2,-6.626155809E-4,-2.265977673E-3,1.379282563E-3,2.734252112E-3
1.246962728E2,-8.050423348E-4,1.711950172E-3,-5.292486167E-4,1.964426290E-3
